amount,transaction_frequency,transaction_hour,location_mismatch,device_change,account_age_days,previous_transaction_count,failed_transaction_count,international_transaction,unusual_transaction,is_fraud
7400.09,9,4,0,0,529,29,0,0,1,0
3453.84,9,0,0,1,1237,62,0,0,0,0
13039.07,6,16,0,0,58,3,0,0,0,0
44883.75,4,0,0,0,1231,63,0,0,0,1
1724.92,8,2,0,0,544,28,0,0,0,0
1600.25,8,19,0,1,322,12,0,0,0,0
1848.71,6,13,0,0,592,29,1,1,0,0
22163.44,10,11,0,0,709,37,1,0,0,0
12611.39,6,5,0,0,287,17,0,0,0,0
3883.42,6,3,0,0,1465,79,0,1,0,0
4612.66,10,11,0,0,1207,57,0,0,0,0
1965.41,5,8,0,1,210,11,0,0,0,0
10829.48,7,12,0,0,412,14,0,0,0,0
3041.48,4,3,0,0,132,6,1,0,0,0
3428.66,5,5,0,0,102,3,0,0,0,0
8174.62,5,2,0,0,263,12,1,0,0,0
3684.92,7,10,0,0,401,23,0,0,0,0
3515.84,1,6,0,0,166,10,1,0,0,0
4494.34,5,5,0,0,580,25,0,0,0,0
9851.27,9,13,0,0,426,22,0,0,0,0
23074.72,8,11,0,0,346,11,0,0,0,0
7986.33,3,5,0,0,184,8,0,0,1,0
9929.98,5,16,1,0,200,11,1,1,0,0
3641.48,8,8,0,0,273,14,1,0,0,0
2191.19,8,8,0,0,213,11,1,0,0,0
8552.56,8,11,0,0,250,10,0,0,0,0
5277.67,2,3,0,0,186,9,0,0,0,0
1072.1,6,10,0,0,455,22,1,0,0,0
3203.28,7,13,0,0,121,6,0,1,0,0
4093.28,8,3,0,0,634,30,0,0,0,0
2669.22,6,13,0,0,222,14,0,0,0,0
19569.66,7,0,0,0,468,18,2,0,0,0
7185.63,7,14,0,0,338,17,1,0,0,0
17556.42,7,0,0,0,105,8,0,0,0,0
5787.32,7,4,0,0,608,29,0,0,0,0
4824.14,5,8,0,0,956,45,0,0,0,0
1743.07,5,14,0,0,294,16,0,0,0,0
4500.44,6,17,0,0,67,5,0,1,0,0
4505.5,10,11,0,0,435,15,1,0,0,0
1133.3,6,3,0,0,352,18,0,0,0,0
2592.75,7,9,0,0,170,10,0,1,0,0
3218.65,8,18,0,0,355,21,0,0,1,0
6724.28,6,2,0,0,784,36,0,0,0,0
7054.0,6,17,0,0,687,40,0,0,0,0
2486.62,5,9,0,0,260,15,0,0,0,0
7107.24,6,0,1,0,256,9,1,1,1,1
3706.79,5,16,0,0,159,7,0,0,0,0
252.24,7,0,0,1,265,14,0,0,0,0
2738.86,3,8,0,0,389,14,0,0,0,0
13081.95,9,4,0,0,378,22,0,0,0,0
827.32,7,14,0,1,417,21,1,0,0,1
4977.54,4,1,0,0,414,16,0,0,0,0
21704.2,8,2,0,0,188,13,0,0,0,0
2078.47,9,12,0,1,602,22,0,0,0,0
4456.63,7,23,0,0,674,29,1,0,0,0
1207.11,2,0,0,1,350,17,0,0,0,0
22634.51,5,11,0,0,1492,83,1,0,0,0
4091.5,5,19,0,1,450,23,1,0,0,0
4659.33,7,6,0,1,122,2,2,0,0,0
17228.16,6,11,0,0,275,15,0,0,0,0
8616.88,7,20,0,0,262,16,2,0,0,0
1852.65,7,17,0,1,66,3,0,0,0,0
2327.9,4,7,0,0,284,8,0,0,0,0
7294.9,8,18,0,0,586,25,1,0,0,0
2382.44,9,16,0,0,655,32,0,0,0,0
535.26,5,12,0,0,1002,37,1,1,0,0
4216.49,8,10,0,0,471,19,0,0,0,0
1012.1,4,22,0,0,552,38,0,0,0,0
22388.03,1,20,1,0,215,9,0,0,0,0
5307.03,9,23,0,0,508,29,0,0,0,0
1798.71,7,16,0,0,442,18,0,0,0,0
2211.37,7,8,0,0,264,13,0,0,0,0
672.23,2,2,0,0,1027,41,0,0,0,0
1481.1,5,3,0,0,121,9,0,0,0,0
12287.32,7,22,0,0,357,10,0,0,0,0
41431.06,4,8,0,0,784,37,0,0,0,0
9194.83,6,2,0,0,170,7,0,0,0,0
4056.02,7,5,1,0,232,11,0,0,0,0
2887.19,7,0,0,0,570,26,1,0,0,0
1708.73,6,12,1,0,570,46,1,0,0,0
34883.38,6,14,0,0,309,16,0,0,0,0
3682.15,3,9,0,0,417,25,0,0,1,0
36887.57,6,17,0,0,355,17,0,0,0,0
17917.26,3,11,0,1,613,35,0,0,0,0
779.93,7,23,0,0,630,17,0,0,0,0
2284.83,4,18,0,1,834,37,0,0,0,0
2277.78,4,1,0,0,830,40,0,1,0,0
4105.79,6,6,0,0,428,29,0,1,0,0
4186.77,6,18,0,1,143,6,0,0,0,0
88986.42,9,12,0,1,197,6,1,0,0,0
1514.4,3,18,0,0,221,11,0,0,0,0
5591.32,13,8,0,0,317,17,0,0,0,0
8237.96,7,0,0,0,374,19,1,0,0,0
4440.08,5,18,0,0,165,8,0,0,0,0
4965.06,6,18,0,0,60,2,1,0,0,0
1564.3,3,15,0,1,486,32,0,1,0,0
4946.75,3,9,0,0,339,14,1,0,1,0
7416.03,8,0,0,0,1070,49,0,0,0,0
6170.9,4,17,0,0,214,12,2,0,0,0
7865.18,12,15,0,0,957,45,1,0,0,0
18262.55,3,16,1,0,175,10,1,1,0,0
11349.93,8,4,0,0,327,15,0,0,0,0
4775.69,5,17,0,0,353,19,0,0,0,0
1377.8,4,17,0,0,96,6,0,0,0,0
2440.59,6,20,0,0,405,15,0,0,1,0
3570.17,6,13,0,0,195,7,0,0,0,0
5723.56,6,17,0,0,714,30,0,0,0,0
2756.36,5,9,0,0,560,21,0,0,0,0
1744.58,7,16,0,0,449,21,0,0,0,0
1355.33,8,16,0,0,231,12,0,0,0,1
853.05,5,18,0,0,132,11,0,0,0,0
3515.89,13,20,0,0,926,49,0,0,0,0
1022.84,4,0,0,0,878,42,0,0,0,0
1635.12,5,18,0,0,226,3,0,0,0,0
2999.19,5,19,0,0,625,27,0,0,0,0
1169.21,7,13,0,1,168,13,0,0,1,0
6501.27,5,12,0,0,197,6,0,0,0,0
9322.84,7,17,0,1,339,13,0,0,0,0
2567.2,8,10,0,0,462,24,1,0,0,0
2872.6,4,9,0,0,125,6,1,0,0,0
7611.61,5,19,0,0,62,5,2,0,0,0
2177.66,11,18,0,0,189,9,0,0,0,0
2033.0,7,4,0,0,314,14,0,0,0,0
14713.17,5,19,0,0,118,2,1,1,1,0
10766.42,2,7,0,0,245,6,0,0,0,0
8115.65,5,3,0,0,251,14,0,0,0,0
11222.15,6,21,0,0,1205,48,0,0,0,0
615.68,4,5,0,1,471,23,0,0,0,0
17220.15,3,4,0,0,392,17,0,0,0,0
6581.79,7,6,0,0,275,12,1,0,0,0
12219.42,4,11,0,0,831,47,0,0,0,0
6549.62,5,3,0,0,131,8,1,0,0,0
4670.05,5,3,0,0,527,18,0,0,0,0
3376.82,7,9,0,0,864,48,2,0,0,0
6419.81,8,5,0,0,595,31,0,0,0,0
3255.99,9,4,0,0,205,5,0,1,1,1
10592.23,6,21,0,0,120,8,0,0,0,0
910.09,5,14,0,0,615,39,0,0,0,0
2587.44,8,0,1,0,535,24,1,0,0,0
34366.01,8,2,0,0,692,32,0,0,0,0
2377.77,5,19,0,0,567,30,0,1,1,0
3502.79,8,6,0,0,728,35,1,0,0,0
1839.81,7,3,0,1,274,11,0,0,0,0
6221.99,7,15,0,0,360,14,0,0,0,0
2129.7,6,20,0,0,140,4,1,0,0,0
3693.72,5,9,0,0,116,6,0,0,0,0
10392.78,7,17,0,0,443,17,0,0,0,0
2211.08,5,10,0,0,223,15,1,0,0,0
9785.05,9,2,0,0,882,41,0,0,0,0
10119.6,5,19,0,0,531,26,0,0,0,0
12771.3,11,22,1,0,382,18,0,0,0,0
5118.11,4,23,0,1,93,4,0,0,0,0
113693.22,8,2,0,0,161,5,0,0,0,1
12765.91,9,13,0,0,199,7,0,0,0,0
6154.12,5,14,0,0,261,24,0,0,1,0
1852.1,5,1,0,0,643,36,1,0,0,0
4035.72,8,22,0,0,110,5,0,0,0,0
18514.82,8,2,0,1,1193,59,0,0,0,0
24576.22,10,6,0,0,581,31,0,0,0,0
19503.11,9,23,0,1,144,5,0,0,0,0
9751.66,2,13,0,0,842,43,0,0,0,0
1266.91,8,16,0,0,524,22,0,0,0,0
7238.45,7,11,0,0,217,12,0,0,0,0
1285.11,4,18,0,0,588,33,0,1,0,0
1004.78,9,1,1,0,152,8,1,1,0,0
5648.58,13,16,0,0,363,15,1,0,0,0
7504.06,1,1,0,0,494,12,0,0,0,0
10975.02,6,4,0,0,157,6,1,0,1,0
7311.01,5,12,1,0,395,29,0,0,0,0
7567.26,5,10,0,0,460,21,0,0,0,0
1661.29,9,3,1,0,258,11,2,0,0,0
4003.9,1,19,0,0,202,11,0,0,0,0
985.24,7,7,0,0,373,16,1,0,0,0
599.82,4,20,1,0,288,11,0,0,0,0
9326.76,4,0,0,1,930,47,0,0,0,0
2094.09,7,5,1,1,500,27,0,0,0,0
10641.31,8,7,0,0,294,20,0,0,1,0
13471.71,9,14,0,0,341,13,0,0,0,0
2393.91,10,9,0,0,212,6,1,0,0,0
8024.95,3,3,0,0,712,18,0,0,0,0
2295.82,10,13,0,0,530,22,0,0,0,0
702.13,10,22,0,0,972,48,0,0,0,0
5030.67,3,3,0,0,394,21,0,0,0,0
2777.0,7,6,0,0,304,17,0,0,1,1
2863.82,4,11,0,0,404,14,1,0,0,0
32059.32,4,17,0,0,947,37,0,0,0,0
966.95,5,3,0,0,253,9,1,0,0,0
6521.57,9,5,0,1,232,8,0,0,0,0
1644.5,4,5,0,0,277,16,0,0,0,0
11028.76,6,14,0,0,209,9,2,0,0,0
5993.5,4,1,0,0,423,29,0,0,0,0
6498.61,4,15,0,0,258,12,0,0,0,0
1728.67,8,10,0,0,811,45,0,0,1,0
2068.15,6,7,0,0,142,8,0,0,1,0
11240.18,11,20,0,0,539,21,0,0,0,0
26128.91,11,19,0,0,743,33,0,0,0,0
7189.0,5,19,0,1,138,6,0,0,0,0
1812.71,3,21,0,0,484,27,0,0,0,0
6241.27,8,5,0,0,654,25,0,0,0,0
50386.17,5,20,0,1,90,3,0,0,0,0
4926.69,6,4,0,1,182,6,1,0,0,0
19184.17,6,7,0,0,712,28,0,1,0,0
2121.06,8,13,0,0,713,35,0,0,1,0
4263.79,11,17,0,0,331,15,0,0,0,0
8263.18,6,13,0,0,404,11,1,0,0,0
6616.54,9,13,0,0,523,22,3,0,0,0
2066.5,4,9,0,1,640,30,0,0,1,0
1979.27,6,14,0,0,379,25,2,0,1,0
11947.58,4,11,1,1,640,37,0,0,0,0
14640.56,1,11,1,0,59,2,0,0,0,0
20173.87,6,14,0,1,301,16,0,0,0,1
27009.14,4,14,0,0,515,24,0,0,0,0
5087.89,8,7,0,0,442,25,1,0,0,0
3257.78,6,3,0,1,858,45,1,1,0,0
17171.24,3,7,0,0,181,10,0,1,0,0
9073.1,6,9,0,0,169,10,0,0,0,0
1664.94,6,3,0,0,925,55,0,0,0,0
1581.87,6,4,0,0,100,7,0,0,0,0
7273.04,4,22,0,0,578,27,1,0,1,0
3724.64,7,6,0,0,539,27,1,0,0,0
4331.07,5,17,0,0,244,14,0,0,0,0
12997.77,7,3,0,0,908,41,2,0,0,0
9499.91,4,23,0,0,345,17,0,0,0,0
16812.42,11,5,0,0,369,22,0,0,0,0
644.49,5,9,0,0,184,13,1,0,1,0
5729.58,10,18,0,0,205,14,1,0,0,0
8907.85,12,4,0,0,162,21,1,0,0,0
966.24,5,13,0,1,490,27,1,1,0,0
2310.23,5,18,0,1,477,19,1,0,0,0
1918.91,6,0,0,0,56,3,3,0,0,0
4544.61,6,0,0,0,687,34,0,0,0,0
22648.61,4,18,0,1,318,23,0,0,0,0
33610.35,6,6,0,0,97,7,1,0,0,0
1969.85,4,21,1,1,869,43,0,0,0,0
7529.3,5,22,0,1,274,14,0,0,0,0
7776.0,6,21,0,0,273,9,0,0,0,0
6552.66,8,23,0,0,334,8,0,0,0,0
6627.48,8,19,0,0,649,31,0,0,0,0
6025.42,5,9,0,1,241,10,1,0,0,0
24042.3,11,23,0,0,770,47,0,0,0,0
13392.72,6,8,1,0,161,8,0,0,0,0
1540.48,2,14,0,0,260,14,0,0,0,0
9854.87,4,0,0,0,42,0,0,0,0,0
10854.92,4,23,0,0,278,15,0,1,0,0
6093.44,2,14,0,0,117,3,0,1,0,0
13786.21,7,22,0,1,135,8,1,0,0,0
5367.27,11,8,0,0,121,3,1,0,0,0
5434.2,7,7,0,0,343,15,0,0,1,0
5020.28,9,12,1,0,335,25,0,0,0,0
590.96,7,20,0,0,567,27,0,0,1,0
4103.52,5,13,0,0,267,8,3,0,0,1
2279.59,7,19,0,0,498,32,0,0,0,0
1357.71,5,5,0,0,371,18,1,0,0,0
18657.78,12,18,0,0,223,12,0,0,1,0
7362.89,4,17,0,0,666,46,0,0,0,0
4316.37,4,21,0,0,195,11,0,0,0,0
2528.03,9,1,1,1,83,1,0,0,0,1
5979.96,5,9,0,0,46,2,0,0,0,0
11985.3,7,2,0,0,234,9,0,0,0,0
1945.03,7,9,1,0,300,15,0,0,0,0
4425.65,4,18,0,0,304,20,1,0,0,0
10594.25,4,15,0,0,41,4,0,0,1,0
641.62,8,18,0,0,438,16,1,0,0,0
4198.28,6,17,0,0,265,16,0,0,0,0
2894.91,3,23,0,0,545,33,1,0,0,0
3890.02,4,21,0,0,341,17,0,0,0,0
2692.89,3,14,1,0,486,26,0,1,0,0
5103.21,13,21,0,0,106,4,0,0,0,0
30443.48,5,1,0,0,546,36,0,0,1,1
3216.59,4,17,0,1,415,27,0,0,1,0
5953.36,4,12,0,0,201,9,0,0,0,0
32687.45,16,22,0,0,855,43,0,0,0,0
2565.69,7,12,0,0,1252,64,1,0,0,0
27300.91,5,4,0,0,205,10,0,0,0,0
4470.8,9,17,0,0,575,34,0,0,0,0
26420.52,10,22,0,0,325,13,0,0,0,0
9416.33,3,0,0,0,472,19,0,0,0,0
6045.74,4,1,0,0,390,22,1,1,0,0
4164.57,7,15,0,0,562,42,0,0,0,0
2382.63,8,13,0,0,56,3,1,0,0,0
4797.22,6,13,0,0,462,15,2,0,0,0
10909.2,5,2,0,0,405,23,1,0,0,0
4389.14,6,13,0,0,352,21,1,0,0,0
3240.16,3,13,0,0,721,37,2,0,0,0
3460.67,10,20,0,0,139,11,0,1,1,0
11997.78,8,9,0,0,543,26,0,0,0,0
15141.0,7,8,0,0,187,8,0,0,0,0
2282.1,6,1,0,0,231,20,0,0,0,0
2278.82,5,13,0,0,204,9,1,0,0,0
6498.71,5,15,0,0,348,18,1,0,0,0
20486.72,4,6,0,0,549,29,0,1,0,0
13988.49,4,17,0,0,326,14,0,0,0,0
1271.75,8,22,0,0,610,27,0,0,1,0
3414.97,9,4,0,0,254,10,0,0,0,0
1753.55,7,13,0,0,91,5,0,0,0,0
3403.25,5,16,0,0,388,14,0,0,0,0
22123.82,4,0,0,0,287,11,0,0,0,0
1072.13,6,4,0,0,842,37,1,0,0,0
881.07,6,9,0,0,154,11,0,1,0,0
1941.95,6,3,0,0,433,21,0,0,0,0
5927.22,6,8,0,1,328,14,0,0,0,0
8273.02,10,3,0,0,99,4,0,0,0,0
6887.4,3,21,0,0,71,5,0,0,1,0
14410.11,3,14,0,0,75,5,0,1,0,0
762.74,7,7,0,0,549,33,1,0,0,0
14593.57,6,18,0,1,321,13,0,0,0,0
3254.86,2,0,1,0,478,23,0,0,0,0
9241.82,6,14,0,0,494,24,2,0,1,0
1183.91,7,16,0,0,931,37,0,0,0,0
4469.16,3,19,0,0,635,31,0,0,0,0
5632.29,5,5,0,0,319,14,0,0,1,1
14125.7,5,14,0,0,457,19,0,1,0,0
911.18,4,18,0,0,127,4,0,0,0,0
4585.95,7,19,0,0,107,5,0,1,0,0
1502.32,7,4,0,0,292,22,1,0,0,0
7372.38,4,23,0,0,194,16,0,0,0,0
9674.19,6,6,0,1,336,11,1,1,0,0
16109.59,7,9,0,0,233,12,0,0,0,0
2604.43,9,4,0,0,603,30,0,0,0,0
11239.91,5,3,0,0,449,22,0,0,1,0
17342.26,7,6,0,0,204,13,1,0,0,0
859.85,4,3,0,0,498,23,0,0,1,0
8203.74,5,17,1,0,130,6,0,1,0,0
11597.11,3,14,0,0,313,10,1,0,0,0
3433.29,6,9,0,0,613,36,0,0,0,0
1325.08,7,13,0,0,57,2,0,1,0,0
11418.11,12,14,0,0,742,38,0,0,1,0
1340.09,6,4,0,0,240,14,0,0,0,0
3720.63,7,7,0,0,620,25,2,0,1,0
4272.16,0,21,0,0,241,13,0,0,0,0
9095.53,4,0,0,1,82,4,2,0,0,0
2376.46,6,22,1,0,212,10,0,0,0,0
2242.66,5,23,0,0,698,32,1,0,1,0
4909.44,6,6,0,1,368,18,1,0,0,1
12165.88,2,7,0,0,629,30,0,1,0,0
43802.67,3,4,0,0,246,8,1,0,0,0
984.88,6,13,0,0,173,7,1,0,0,0
6095.72,10,5,0,0,604,23,0,0,0,0
1500.37,6,18,0,0,318,13,2,0,0,0
12317.93,6,9,0,0,409,19,1,1,0,0
1739.68,5,23,0,0,432,12,0,0,0,0
2265.05,5,20,0,0,53,2,0,0,0,0
2466.93,6,9,0,0,511,30,3,1,0,0
4120.79,3,14,0,0,132,5,0,0,0,0
6143.79,9,0,0,0,70,5,0,0,0,0
7213.44,8,1,0,0,220,11,0,0,0,0
4421.49,3,12,0,0,282,15,0,0,0,0
1176.28,7,11,0,0,794,35,0,0,0,0
9207.62,9,9,1,0,531,19,0,0,0,0
4217.68,7,2,0,0,65,8,0,0,0,0
14210.48,7,20,0,0,406,29,0,0,0,0
2191.32,5,9,0,0,315,11,1,0,1,0
895.81,4,11,0,0,151,9,0,0,0,0
4298.3,4,9,0,0,492,27,0,0,0,0
16251.7,7,11,0,0,791,49,0,0,1,0
5223.6,6,15,0,0,338,15,0,0,0,0
3642.15,3,18,1,0,244,15,0,0,0,1
1862.46,6,13,0,0,351,20,0,0,1,0
25790.63,12,3,0,0,407,19,0,0,0,0
1588.26,4,20,0,1,1076,54,0,0,0,0
2152.97,4,6,0,1,186,8,1,0,0,0
7863.87,8,0,0,0,192,11,0,0,0,0
695.05,2,0,0,0,594,29,0,0,0,0
15908.21,4,18,0,0,227,4,1,0,0,0
8301.51,4,9,0,0,49,5,0,0,0,0
10929.61,4,0,0,0,798,40,1,0,0,0
7770.71,7,19,0,0,770,38,0,0,0,0
3785.29,4,7,0,0,114,7,0,0,0,0
1535.87,2,23,1,0,339,13,1,0,0,0
3865.8,3,21,0,0,68,5,0,0,0,0
1677.0,8,1,0,0,560,38,0,0,0,0
7231.16,5,16,1,0,543,25,1,0,0,1
9964.46,5,14,0,0,321,21,0,0,0,0
19473.48,5,4,0,0,653,26,0,1,0,0
6449.56,7,8,0,0,76,3,0,0,0,0
11210.16,4,11,1,0,382,17,0,0,0,0
3303.89,6,3,0,0,49,0,1,0,0,0
2756.52,4,17,0,0,147,7,0,0,0,0
7141.46,9,6,0,0,67,5,0,1,0,0
3021.56,7,22,0,0,874,38,0,0,0,0
5820.76,7,19,0,0,636,35,0,0,0,0
1538.88,5,15,0,1,54,3,0,0,0,0
1841.57,3,2,1,1,399,22,0,0,0,1
8395.15,4,0,1,1,54,2,0,0,1,1
10793.4,10,3,0,0,511,28,0,0,0,0
1659.62,5,11,1,1,589,21,1,0,0,0
8695.96,5,18,0,0,517,20,0,0,0,0
2610.41,1,3,0,0,398,27,2,0,0,0
4521.08,6,16,0,0,282,10,0,0,0,0
18341.92,12,1,0,0,380,17,0,0,1,1
9971.51,8,6,0,0,152,5,0,0,0,0
9856.36,4,14,0,0,399,21,1,0,1,0
29995.13,7,19,0,0,251,9,0,0,0,0
2199.8,4,18,0,0,68,4,1,0,1,0
1659.26,9,12,0,0,132,3,0,0,0,0
2160.03,2,0,0,0,587,29,0,0,0,0
3447.83,4,7,0,0,75,3,1,0,0,0
422.19,4,18,0,0,357,16,0,0,0,0
3614.0,5,1,0,0,239,6,0,0,0,0
2579.7,8,16,0,0,131,9,0,0,0,0
9737.7,6,16,0,0,663,28,0,0,0,0
6325.97,6,18,0,0,739,38,0,0,0,0
2438.9,6,5,0,0,84,5,1,0,0,0
8022.14,2,5,0,0,364,24,1,0,0,0
9166.06,6,4,0,0,266,8,1,0,0,0
2062.05,4,9,0,0,353,14,1,0,0,0
2716.16,3,12,0,0,1491,72,0,0,1,0
480.41,6,2,0,0,241,13,2,1,0,0
1494.19,7,13,0,0,171,5,1,0,0,0
2116.52,8,5,0,0,300,13,1,1,0,0
4789.43,4,13,0,0,419,19,1,0,0,0
1727.82,4,7,0,1,231,15,1,0,0,0
2661.24,5,22,0,1,1411,76,0,0,1,0
1305.93,6,7,0,0,161,9,0,0,0,0
5277.0,7,20,0,0,519,15,0,0,0,0
6807.05,6,4,0,0,834,31,0,0,0,0
6649.95,5,2,0,0,26,3,1,0,0,0
4502.38,6,4,0,0,445,31,0,0,0,0
952.34,3,10,0,0,167,10,0,0,0,0
2392.39,4,21,0,0,133,8,1,0,1,0
2959.26,4,4,0,0,282,12,1,0,0,0
2971.15,4,18,0,0,797,37,1,0,0,0
4793.33,11,16,0,0,607,30,0,0,0,0
18500.28,4,8,0,0,67,2,0,0,0,0
10017.57,1,8,0,0,604,33,1,0,0,0
1656.53,2,22,0,0,164,9,1,0,0,0
8763.96,9,17,0,0,713,30,1,0,0,0
8436.33,6,5,0,0,40,2,0,1,0,0
1986.11,4,21,0,0,469,25,1,0,0,0
10392.77,7,9,1,0,147,8,1,0,0,0
3788.11,5,1,0,0,600,26,0,0,0,0
1085.77,1,19,0,0,939,48,1,0,0,0
7010.77,4,20,0,0,286,15,0,1,0,0
5524.58,9,10,0,0,204,12,0,1,0,0
3541.56,2,16,0,0,256,15,0,0,0,0
4283.59,6,5,0,0,305,17,0,0,0,0
2166.6,7,20,0,0,459,15,0,0,0,0
8185.59,3,8,0,0,74,6,0,0,0,0
4257.98,7,6,0,0,118,11,1,0,0,0
5252.44,6,12,0,1,347,17,0,0,0,0
6355.92,11,6,0,0,312,15,0,0,0,0
1401.66,9,14,0,0,111,10,0,0,0,1
1818.41,6,17,0,0,690,31,0,0,0,0
487.87,5,9,0,0,183,8,2,0,0,0
7822.37,7,18,0,0,1070,70,0,0,0,0
1323.18,5,10,0,0,447,16,0,0,0,0
5077.48,7,23,0,0,567,25,0,0,0,0
6444.54,4,6,0,0,381,20,2,0,0,0
8122.17,9,16,1,0,206,4,1,0,0,0
1334.06,7,12,0,0,371,20,1,0,0,0
4166.53,3,22,0,0,276,16,0,0,0,0
23630.19,6,5,0,0,89,3,0,1,0,0
24693.98,5,4,0,0,91,4,0,0,0,0
11936.1,8,20,0,0,241,19,0,0,0,0
6232.25,5,21,0,1,468,29,0,0,0,0
1627.65,6,17,0,0,241,10,0,0,0,0
9123.62,2,11,0,0,247,17,0,0,0,0
3797.05,1,9,0,0,479,30,0,0,0,0
7789.47,9,15,0,0,239,7,1,1,0,0
2361.75,8,17,0,0,1339,64,0,0,0,0
3740.85,4,6,0,0,183,5,0,0,0,0
5240.37,7,0,0,0,595,32,0,0,0,0
5688.93,2,1,0,0,344,12,0,0,0,0
7286.09,4,8,0,0,1901,89,0,0,0,0
2491.91,9,16,0,0,225,12,0,0,0,0
1160.63,11,10,0,0,532,23,0,0,0,0
22579.21,8,14,0,0,309,8,0,0,0,0
53597.31,8,11,0,1,35,2,1,0,0,1
6956.42,5,6,0,0,332,14,0,0,0,0
1183.24,10,17,0,1,224,21,0,0,0,0
2052.48,7,17,0,0,395,14,0,0,0,0
7399.13,7,23,1,0,174,8,0,0,1,1
17002.5,6,19,0,0,24,2,1,0,1,0
1322.28,5,9,0,0,893,38,0,0,0,0
3927.14,5,16,0,1,194,8,1,0,0,0
5409.61,4,8,0,0,579,36,1,0,0,0
10557.36,4,20,0,0,292,22,0,0,0,0
3153.91,3,14,1,0,391,27,0,0,0,0
930.93,4,20,0,0,366,21,0,0,0,0
8276.68,8,6,0,0,239,14,1,1,0,0
13695.14,7,0,0,1,334,11,2,0,0,0
4094.54,4,3,0,0,556,32,0,0,0,0
6669.1,5,12,0,0,344,16,1,0,0,0
2766.97,6,23,0,0,634,38,0,1,0,0
1908.79,14,15,0,0,223,9,1,0,0,0
12412.08,9,19,0,0,309,17,0,0,0,0
6551.8,5,11,0,0,120,4,0,0,0,0
7261.7,7,23,0,0,415,23,0,0,0,0
19972.57,5,22,0,0,290,17,0,0,0,0
1548.68,5,5,0,0,361,25,0,0,0,0
2560.54,7,20,0,0,858,53,1,0,0,0
5207.91,5,0,0,0,295,15,0,0,0,0
2529.27,5,14,0,0,792,40,1,0,0,0
9731.63,5,10,1,0,161,8,0,0,0,0
3687.12,10,7,0,0,176,9,0,0,0,0
1648.25,9,22,0,0,166,7,0,0,0,0
4749.39,9,15,0,1,107,2,0,0,0,0
5272.92,7,3,0,0,346,14,1,1,0,0
11324.03,12,3,0,0,464,19,0,0,0,0
6588.89,3,2,0,0,1112,52,0,0,0,0
7052.56,3,7,0,0,285,13,1,0,0,0
6125.97,6,1,0,0,834,53,0,0,0,0
3684.09,5,6,0,0,126,4,0,0,0,0
2172.82,6,18,0,0,182,10,0,0,0,0
5936.28,6,20,0,0,275,10,0,0,0,0
3187.13,8,18,0,1,132,6,0,0,0,0
24096.52,7,11,0,0,375,25,0,0,0,0
17020.64,7,16,0,0,100,5,0,0,0,0
8373.6,12,22,0,0,324,15,1,0,0,0
6492.92,2,1,0,0,308,11,0,0,0,0
4072.62,5,21,0,0,415,22,0,0,0,0
1260.01,6,17,1,0,788,38,0,0,0,0
3582.54,1,9,0,0,186,10,1,1,0,0
4921.65,6,10,0,1,987,44,1,0,0,0
5594.04,10,10,0,0,637,26,0,0,0,0
7111.98,4,3,0,0,412,17,0,0,0,0
11173.84,12,5,0,0,102,5,0,0,0,0
2225.74,8,7,0,1,369,9,0,0,1,0
2246.04,5,0,0,0,121,3,0,1,0,1
18974.6,6,12,0,1,494,21,2,1,0,0
9614.06,5,11,0,1,227,11,1,0,0,0
3008.6,11,7,0,0,729,31,0,0,0,0
3994.96,6,4,0,1,748,44,0,0,0,1
4012.97,9,23,0,0,523,25,0,1,0,0
4589.72,4,16,0,0,138,7,0,0,0,0
7134.4,5,11,0,0,254,9,0,0,0,0
56105.7,5,17,0,0,751,28,0,0,0,0
5376.3,7,8,0,0,1400,73,2,0,0,0
8626.53,8,5,0,0,214,14,0,0,0,0
823.47,3,16,0,0,371,23,0,0,0,0
2738.32,6,18,1,0,219,4,2,0,0,0
15196.42,6,15,0,0,146,6,0,0,1,0
6649.62,12,13,0,1,173,5,0,0,0,0
55.2,3,0,0,0,316,19,0,0,0,0
8725.66,4,15,0,0,72,2,2,0,0,0
30277.63,10,14,0,0,657,28,0,0,0,0
604.31,7,9,0,0,269,17,0,0,0,0
20320.54,10,5,0,0,391,17,1,0,0,0
278.12,6,23,0,0,382,17,0,0,0,0
11361.65,9,9,0,0,273,15,1,1,0,0
4408.77,9,6,0,0,209,9,0,0,0,0
424.13,11,16,0,0,190,10,2,0,0,0
6947.5,2,11,0,0,632,38,1,0,0,0
14056.49,8,13,0,0,103,6,0,0,0,0
6398.94,7,15,0,0,521,33,0,0,0,0
7981.07,3,8,0,0,541,24,1,0,1,0
2946.35,5,3,1,0,187,12,0,0,0,0
691.33,3,4,0,0,235,16,0,0,0,0
8882.73,7,22,0,0,406,23,0,0,0,0
25584.81,8,12,0,0,384,24,0,0,1,0
13760.82,6,10,0,0,630,21,0,0,1,0
609.19,7,7,0,0,552,35,0,1,0,0
977.6,3,17,0,0,172,13,0,0,0,0
1908.42,6,21,0,1,732,37,0,0,0,1
904.18,8,18,0,0,228,11,0,0,0,0
4647.99,7,12,0,0,99,3,0,0,0,0
6590.71,5,11,0,0,75,5,0,0,0,0
